gene_id	seqnames	start	end	width	strand	symbol	ensembl_id
8755	chr14	106435819	106438358	2540	-	ADAM6	ENSG00000290844
8755	chr14	106435819	106438358	2540	-	ADAM6	ENSG00000290516
8756	chr8	24298509	24384483	85975	+	ADAM7	ENSG00000069206
8760	chr20	5107407	5178533	71127	+	CDS2	ENSG00000101290
8761	chr1	40026485	40042521	16037	-	PABPC4	ENSG00000090621
8763	chr6	109687717	109703762	16046	-	CD164	ENSG00000135535
8764	chr1	2487805	2495267	7463	+	TNFRSF14	ENSG00000273936
8764	chr1	2487805	2495267	7463	+	TNFRSF14	ENSG00000157873
8766	chr15	66161797	66184329	22533	+	RAB11A	ENSG00000103769
8767	chr8	90769975	90803292	33318	+	RIPK2	ENSG00000104312
8771	chr20	62327131	62330051	2921	+	TNFRSF6B	ENSG00000243509
8772	chr11	70049269	70053508	4240	+	FADD	ENSG00000168040
8773	chr15	42787504	42825259	37756	+	SNAP23	ENSG00000092531
8774	chr18	10525873	10552766	26894	+	NAPG	ENSG00000134265
8775	chr19	47990891	48018515	27625	-	NAPA	ENSG00000105402
8776	chrX	149861435	149933575	72141	+	MTMR1	ENSG00000063601
87769	chr13	101182418	101241046	58629	-	GGACT	ENSG00000134864
8777	chr9	13105703	13279563	173861	-	MPDZ	ENSG00000107186
8778	chr19	52114756	52133727	18972	-	SIGLEC5	ENSG00000268500
8780	chr18	21032787	21063099	30313	+	RIOK3	ENSG00000101782
8784	chr1	1138888	1142089	3202	-	TNFRSF18	ENSG00000186891
8785	chr20	43922087	43937169	15083	-	MATN4	ENSG00000124159
8786	chr16	318310	325914	7605	-	RGS11	ENSG00000076344
8787	chr17	63133456	63223821	90366	+	RGS9	ENSG00000108370
8788	chr14	101193202	101201467	8266	+	DLK1	ENSG00000185559
8789	chr9	97321003	97356075	35073	-	FBP2	ENSG00000130957
8790	chr1	74663896	74674148	10253	+	FPGT	ENSG00000254685
8792	chr18	59992520	60054943	62424	+	TNFRSF11A	ENSG00000141655
8793	chr8	22993101	23021543	28443	-	TNFRSF10D	ENSG00000173530
8794	chr8	22960327	22974950	14624	+	TNFRSF10C	ENSG00000173535
8795	chr8	22877648	22926700	49053	-	TNFRSF10B	ENSG00000120889
8796	chr13	78109809	78219398	109590	+	SCEL	ENSG00000136155
8797	chr8	23048970	23082680	33711	-	TNFRSF10A	ENSG00000104689
8798	chr12	4671370	4723041	51672	+	DYRK4	ENSG00000010219
8799	chr1	145516165	145523732	7568	+	PEX11B	ENSG00000131779
88	chr1	236849770	236927558	77789	+	ACTN2	ENSG00000077522
8800	chr15	90224762	90234015	9254	-	PEX11A	ENSG00000166821
8801	chr3	67410884	67705038	294155	-	SUCLG2	ENSG00000172340
8802	chr2	84650647	84686586	35940	-	SUCLG1	ENSG00000163541
8803	chr13	48516791	48612125	95335	-	SUCLA2	ENSG00000136143
8804	chr1	167510251	167523056	12806	-	CREG1	ENSG00000143162
8805	chr7	138145079	138270332	125254	+	TRIM24	ENSG00000122779
8807	chr2	103035254	103069024	33771	+	IL18RAP	ENSG00000115607
8808	chr2	102803433	102855811	52379	+	IL1RL2	ENSG00000115598
8809	chr2	102927962	103015217	87256	+	IL18R1	ENSG00000115604
881	chr9	36169389	36171331	1943	+	CCIN	ENSG00000185972
8811	chr17	74070892	74073573	2682	+	GALR2	ENSG00000182687
8812	chr14	99947739	99977852	30114	+	CCNK	ENSG00000090061
8813	chr20	49551405	49575060	23656	-	DPM1	ENSG00000000419
8814	chr14	50796720	50883179	86460	-	CDKL1	ENSG00000100490
8815	chr11	65769550	65771617	2068	+	BANF1	ENSG00000175334
8816	chr14	69517637	69619914	102278	-	DCAF5	ENSG00000139990
8817	chr5	170846667	170884630	37964	+	FGF18	ENSG00000156427
8818	chr9	130697374	130700763	3390	-	DPM2	ENSG00000136908
8819	chr4	174292093	174298683	6591	+	SAP30	ENSG00000164105
8820	chr3	57231944	57234280	2337	-	HESX1	ENSG00000163666
8821	chr4	142949182	143767604	818423	-	INPP4B	ENSG00000109452
8822	chr8	21900428	21906319	5892	+	FGF17	ENSG00000158815
8823	chrX	76709647	76712013	2367	+	FGF16	ENSG00000196468
8824	chr16	66968347	66978994	10648	+	CES2	ENSG00000172831
8825	chr12	81191171	81331694	140524	-	LIN7A	ENSG00000111052
8826	chr15	90931473	91045475	114003	+	IQGAP1	ENSG00000140575
8828	chr2	206547224	206662857	115634	+	NRP2	ENSG00000118257
8829	chr10	33466419	33624006	157588	-	NRP1	ENSG00000099250
883	chr9	131595392	131644354	48963	-	KYAT1	ENSG00000171097
883	chr9	131595392	131644354	48963	-	KYAT1	ENSG00000286112
8832	chr1	160510884	160549306	38423	-	CD84	ENSG00000066294
8833	chr3	155588325	155655520	67196	+	GMPS	ENSG00000163655
8834	chr17	21101263	21117908	16646	-	TMEM11	ENSG00000178307
8835	chr12	93963598	93970521	6924	+	SOCS2	ENSG00000120833
8836	chr8	63927639	63951610	23972	-	GGH	ENSG00000137563
8837	chr2	201980877	202037411	56535	+	CFLAR	ENSG00000003402
8838	chr6	112375278	112390887	15610	+	CCN6	ENSG00000112761
8839	chr20	43343885	43356452	12568	+	CCN5	ENSG00000064205
8840	chr8	134203282	134243932	40651	+	CCN4	ENSG00000104415
8841	chr5	141000443	141016423	15981	-	HDAC3	ENSG00000171720
8842	chr4	15969849	16085623	115775	-	PROM1	ENSG00000007062
8843	chr12	123199303	123201439	2137	-	HCAR3	ENSG00000255398
8844	chr17	25799036	25950718	151683	+	KSR1	ENSG00000141068
88455	chr12	110436991	110477235	40245	+	ANKRD13A	ENSG00000076513
8846	chr14	78138749	78174356	35608	-	ALKBH1	ENSG00000100601
8847	chr13	50556688	50699677	142990	-	DLEU2	ENSG00000231607
8848	chr13	45006279	45150701	144423	-	TSC22D1	ENSG00000102804
885	chr3	42299318	42307662	8345	-	CCK	ENSG00000187094
8850	chr3	20081524	20195896	114373	+	KAT2B	ENSG00000114166
8851	chr17	30814105	30818271	4167	+	CDK5R1	ENSG00000176749
8852	chrX	49955411	49965664	10254	-	AKAP4	ENSG00000147081
8853	chr2	9346894	9545812	198919	+	ASAP2	ENSG00000151693
8854	chr15	58245622	58571462	325841	-	ALDH1A2	ENSG00000128918
8856	chr3	119499331	119537332	38002	+	NR1I2	ENSG00000144852
8857	chr19	40353963	40440533	86571	-	FCGBP	ENSG00000275395
8857	chr19	40353963	40440533	86571	-	FCGBP	ENSG00000281123
8858	chr13	113812968	113826698	13731	+	PROZ	ENSG00000126231
886	chr4	26483018	26492042	9025	-	CCKAR	ENSG00000163394
8861	chr10	103867325	103880210	12886	-	LDB1	ENSG00000198728
8862	chrX	128779236	128788933	9698	-	APLN	ENSG00000171388
8863	chr1	7844380	7905237	60858	+	PER3	ENSG00000049246
8864	chr2	239152679	239198743	46065	-	PER2	ENSG00000132326
8867	chr21	34001069	34100351	99283	-	SYNJ1	ENSG00000159082
8869	chr2	86066271	86116157	49887	-	ST3GAL5	ENSG00000115525
887	chr11	6280904	6293357	12454	+	CCKBR	ENSG00000110148
8871	chr6	158402888	158520207	117320	+	SYNJ2	ENSG00000078269
8872	chr10	12237961	12292589	54629	+	CDC123	ENSG00000151465
8874	chr13	111767624	111958081	190458	+	ARHGEF7	ENSG00000102606
88745	chr6	42989385	42997337	7953	+	RRP36	ENSG00000124541
8875	chr6	133065009	133084598	19590	-	VNN2	ENSG00000112303
8876	chr6	133001997	133035194	33198	-	VNN1	ENSG00000112299
8877	chr17	74372742	74383941	11200	+	SPHK1	ENSG00000176170
8878	chr5	179233388	179265077	31690	+	SQSTM1	ENSG00000284099
8878	chr5	179233388	179265077	31690	+	SQSTM1	ENSG00000161011
8879	chr10	72575704	72640932	65229	+	SGPL1	ENSG00000166224
8880	chr1	78412167	78444777	32611	-	FUBP1	ENSG00000162613
8881	chr13	115000362	115038150	37789	+	CDC16	ENSG00000130177
8882	chr11	116649276	116658739	9464	-	ZPR1	ENSG00000109917
8883	chr16	66836781	66864879	28099	-	NAE1	ENSG00000159593
8884	chr2	27422455	27435175	12721	-	SLC5A6	ENSG00000138074
8886	chr2	118572255	118589953	17699	+	DDX18	ENSG00000088205
8887	chr7	27778992	27869386	90395	+	TAX1BP1	ENSG00000106052
8888	chr21	47655048	47705236	50189	-	MCM3AP	ENSG00000160294
889	chr7	91828283	91875414	47132	-	KRIT1	ENSG00000001631
8890	chr2	27587219	27593324	6106	-	EIF2B4	ENSG00000115211
8891	chr1	45316194	45452394	136201	-	EIF2B3	ENSG00000070785
8892	chr14	75469612	75476294	6683	+	EIF2B2	ENSG00000119718
8893	chr3	183852810	183863099	10290	+	EIF2B5	ENSG00000145191
8894	chr20	32676115	32700085	23971	-	EIF2S2	ENSG00000125977
8895	chr8	87526656	87573726	47071	+	CPNE3	ENSG00000085719
8896	chr7	99006592	99017239	10648	+	BUD31	ENSG00000106245
8897	chr22	30279158	30426857	147700	+	MTMR3	ENSG00000100330
8898	chr11	95566044	95657371	91328	-	MTMR2	ENSG00000087053
8899	chr6	4021569	4065217	43649	+	PRPF4B	ENSG00000112739
89	chr11	66313866	66330799	16934	+	ACTN3	ENSG00000248746
890	chr4	122737599	122745088	7490	-	CCNA2	ENSG00000145386
8900	chr13	37005657	37017019	11363	+	CCNA1	ENSG00000133101
8904	chr20	34213953	34262539	48587	-	CPNE1	ENSG00000214078
8905	chrX	15843929	15873137	29209	-	AP1S2	ENSG00000182287
8906	chr14	24028777	24037279	8503	-	AP1G2	ENSG00000213983
8907	chr19	16308665	16346156	37492	+	AP1M1	ENSG00000072958
8908	chrX	2746863	2800861	53999	+	GYG2	ENSG00000056998
8909	chr12	48103518	48119355	15838	-	ENDOU	ENSG00000111405
891	chr5	68462837	68474070	11234	+	CCNB1	ENSG00000134057
8910	chr7	94214536	94285521	70986	-	SGCE	ENSG00000127990
8911	chr22	39966758	40085740	118983	+	CACNA1I	ENSG00000100346
8912	chr16	1203241	1271772	68532	+	CACNA1H	ENSG00000196557
89122	chr7	99488030	99517223	29194	-	TRIM4	ENSG00000146833
8913	chr17	48638429	48704832	66404	+	CACNA1G	ENSG00000006283
8914	chr12	56810157	56843200	33044	-	TIMELESS	ENSG00000111602
8915	chr1	85731460	85742587	11128	-	BCL10	ENSG00000142867
8916	chr4	89513574	89629693	116120	+	HERC3	ENSG00000287542
8916	chr4	89513574	89629693	116120	+	HERC3	ENSG00000138641
892	chr6	99990263	100016690	26428	-	CCNC	ENSG00000112237
8924	chr15	28356183	28567298	211116	-	HERC2	ENSG00000128731
8924	chr15	28356183	28567298	211116	-	HERC2	ENSG00000277278
8924	chr15	28356183	28567298	211116	-	HERC2	ENSG00000276802
8925	chr15	63900817	64126147	225331	-	HERC1	ENSG00000103657
8926	chr15	25200070	25244225	44156	+	SNURF	ENSG00000273173
8927	chr3	49591922	49708982	117061	+	BSN	ENSG00000164061
8928	chr8	145699115	145701718	2604	-	FOXH1	ENSG00000160973
8929	chr4	41746099	41750987	4889	-	PHOX2B	ENSG00000109132
8930	chr3	129149787	129159022	9236	-	MBD4	ENSG00000129071
8932	chr18	51677971	51751158	73188	-	MBD2	ENSG00000134046
8933	chrX	134166333	134167575	1243	+	RTL8C	ENSG00000134590
8934	chr1	205737114	205744610	7497	-	RAB29	ENSG00000117280
8935	chr7	26706688	27034858	328171	-	SKAP2	ENSG00000005020
8936	chr6	110421022	110501207	80186	-	WASF1	ENSG00000112290
8938	chr16	1383606	1399442	15837	+	BAIAP3	ENSG00000007516
8939	chr9	133454960	133513739	58780	+	FUBP3	ENSG00000107164
894	chr12	4382902	4414522	31621	+	CCND2	ENSG00000118971
8940	chr22	22311403	22337187	25785	-	TOP3B	ENSG00000100038
8941	chr2	219824350	219826877	2528	+	CDK5R2	ENSG00000171450
8942	chr2	143635195	143799885	164691	+	KYNU	ENSG00000115919
8943	chr19	2100987	2151556	50570	-	AP3D1	ENSG00000065000
8944	chr4	152024979	152025043	65	+	SNORD73A	ENSG00000208797
8944	chr4	152024979	152025043	65	+	SNORD73A	ENSG00000292164
8945	chr10	103113790	103317078	203289	+	BTRC	ENSG00000166167
896	chr6	41902671	42016610	113940	-	CCND3	ENSG00000112576
8968	chr6	26250370	26250835	466	-	H3C7	ENSG00000277775
8969	chr6	27100817	27101314	498	+	H2AC11	ENSG00000196787
8970	chr6	27100095	27100575	481	-	H2BC11	ENSG00000124635
8971	chr3	129033614	129035120	1507	-	H1-10	ENSG00000184897
8972	chr7	141695679	141806547	110869	+	MGAM	ENSG00000282607
8972	chr7	141695679	141806547	110869	+	MGAM	ENSG00000257335
8973	chr8	42607780	42623929	16150	-	CHRNA6	ENSG00000147434
8974	chr5	131528304	131563556	35253	-	P4HA2	ENSG00000072682
8975	chr3	179370933	179507189	136257	+	USP13	ENSG00000058056
8976	chr7	123321997	123389116	67120	-	WASL	ENSG00000106299
89765	chr21	43892597	43916401	23805	-	RSPH1	ENSG00000160188
89766	chr21	43483068	43563105	80038	+	UMODL1	ENSG00000177398
89777	chr18	61223393	61234244	10852	+	SERPINB12	ENSG00000166634
89778	chr18	61370085	61393666	23582	+	SERPINB11	ENSG00000206072
89780	chr1	228194723	228248972	54250	+	WNT3A	ENSG00000154342
89781	chr22	26846849	26879829	32981	-	HPS4	ENSG00000100099
89782	chr3	197687071	197770591	83521	+	LMLN	ENSG00000185621
89790	chr19	51913275	51921057	7783	-	SIGLEC10	ENSG00000142512
89792	chr11	65808236	65816651	8416	-	GAL3ST3	ENSG00000175229
89795	chr12	78225069	78606790	381722	+	NAV3	ENSG00000067798
89796	chr1	201617450	201796102	178653	+	NAV1	ENSG00000134369
89797	chr11	19372271	20143147	770877	+	NAV2	ENSG00000166833
898	chr19	30302901	30315215	12315	+	CCNE1	ENSG00000105173
89801	chrX	49126306	49144555	18250	+	PPP1R3F	ENSG00000049769
89822	chr6	39266777	39282237	15461	-	KCNK17	ENSG00000124780
89832	chr15	30653443	30685864	32422	-	CHRFAM7A	ENSG00000166664
89832	chr15	30653443	30685864	32422	-	CHRFAM7A	ENSG00000275917
89839	chr15	30916697	30977810	61114	+	ARHGAP11B	ENSG00000286139
89839	chr15	30916697	30977810	61114	+	ARHGAP11B	ENSG00000274734
89839	chr15	30916697	30977810	61114	+	ARHGAP11B	ENSG00000285077
89845	chr6	43395292	43418163	22872	+	ABCC10	ENSG00000124574
89846	chr9	95709601	95798518	88918	+	FGD3	ENSG00000127084
89848	chr5	141018869	141030986	12118	-	FCHSD1	ENSG00000197948
89849	chr11	72525451	72554717	29267	+	ATG16L2	ENSG00000168010
8985	chr7	100849258	100861011	11754	-	PLOD3	ENSG00000106397
89853	chr9	129089123	129269320	180198	+	MVB12B	ENSG00000196814
89857	chr3	183205319	183273499	68181	-	KLHL6	ENSG00000172578
89858	chr19	51994613	52005043	10431	-	SIGLEC12	ENSG00000254521
8986	chr11	64126625	64139687	13063	+	RPS6KA4	ENSG00000162302
89866	chr1	177897489	178007142	109654	-	SEC16B	ENSG00000120341
89869	chr12	18836110	18890993	54884	-	PLCZ1	ENSG00000139151
8987	chr4	77227179	77232283	5105	+	STBD1	ENSG00000118804
89872	chr1	154293592	154297801	4210	+	AQP10	ENSG00000143595
89874	chr14	37147126	37641865	494740	-	SLC25A21	ENSG00000183032
89876	chr3	119421869	119485949	64081	+	CFAP91	ENSG00000183833
8988	chr5	53751431	53752214	784	+	HSPB3	ENSG00000169271
89882	chr9	6328349	6331900	3552	+	TPD52L3	ENSG00000170777
89884	chr1	180199433	180244188	44756	+	LHX4	ENSG00000121454
89885	chrX	150884508	150891664	7157	+	FATE1	ENSG00000147378
89886	chr1	159921282	159924044	2763	-	SLAMF9	ENSG00000162723
89887	chr19	55987699	55995854	8156	+	ZNF628	ENSG00000197483
8989	chr8	72933486	72987819	54334	-	TRPA1	ENSG00000104321
89890	chr13	41701709	41706936	5228	-	KBTBD6	ENSG00000165572
89891	chr9	131395940	131419129	23190	-	DYNC2I2	ENSG00000119333
89894	chr12	112369087	112451023	81937	-	TMEM116	ENSG00000198270
899	chr16	2479395	2508859	29465	+	CCNF	ENSG00000162063
8991	chr1	151336778	151345210	8433	-	SELENBP1	ENSG00000143416
89910	chr12	109915428	109974510	59083	+	UBE3B	ENSG00000151148
8992	chr5	172410763	172461900	51138	+	ATP6V0E1	ENSG00000113732
89927	chr16	15528325	15682116	153792	+	BMERB1	ENSG00000278823
89927	chr16	15528325	15682116	153792	+	BMERB1	ENSG00000166780
8993	chr19	46522412	46526556	4145	-	PGLYRP1	ENSG00000008438
89932	chr14	73704205	73741347	37143	+	PAPLN	ENSG00000100767
8994	chr3	45636323	45722755	86433	+	LIMD1	ENSG00000144791
89941	chr16	718083	724174	6092	+	RHOT2	ENSG00000140983
89944	chr11	134201768	134248235	46468	+	GLB1L2	ENSG00000149328
8995	chr1	173010360	173020103	9744	-	TNFSF18	ENSG00000120337
89953	chr6	43008515	43042833	34319	+	KLC4	ENSG00000137171
89958	chr9	139956579	139965028	8450	-	SAPCD2	ENSG00000186193
8996	chr16	67204400	67209640	5241	+	NOL3	ENSG00000140939
8997	chr3	123752542	124440036	687495	+	KALRN	ENSG00000160145
89970	chr16	57220241	57272947	52707	+	RSPRY1	ENSG00000159579
89978	chr15	35663170	35838404	175235	-	DPH6	ENSG00000134146
8999	chr4	76501704	76555721	54018	-	CDKL2	ENSG00000138769
9	chr8	18027971	18081198	53228	+	NAT1	ENSG00000171428
90	chr2	158592958	158732374	139417	-	ACVR1	ENSG00000115170
900	chr5	162864577	162875205	10629	+	CCNG1	ENSG00000113328
90007	chr19	1248552	1259142	10591	+	MIDN	ENSG00000167470
9001	chr17	39878891	39890898	12008	-	HAP1	ENSG00000173805
90011	chr19	55043909	55055195	11287	+	KIR3DX1	ENSG00000290933
90019	chr11	1848709	1858750	10042	+	SYT8	ENSG00000288149
90019	chr11	1848709	1858750	10042	+	SYT8	ENSG00000149043
9002	chr19	16999826	17002830	3005	+	F2RL3	ENSG00000127533
90024	chr4	102268934	102270040	1107	+	FLJ20021	ENSG00000254531
90025	chr6	83602186	83775545	173360	-	UBE3D	ENSG00000118420
90050	chr14	94385240	94395954	10715	+	FAM181A	ENSG00000273533
90050	chr14	94385240	94395954	10715	+	FAM181A	ENSG00000140067
90060	chrX	48910961	48927510	16550	+	CCDC120	ENSG00000292279
90060	chrX	48910961	48927510	16550	+	CCDC120	ENSG00000147144
90070	chr12	55024623	55028663	4041	-	LACRT	ENSG00000135413
90075	chr19	35417807	35436076	18270	+	ZNF30	ENSG00000168661
901	chr4	78078357	78091213	12857	+	CCNG2	ENSG00000138764
90102	chr3	111451327	111695364	244038	+	PHLDB2	ENSG00000144824
90113	chr3	183948317	183960117	11801	+	VWA5B2	ENSG00000145198
90120	chr9	139006427	139010731	4305	-	TMEM250	ENSG00000238227
90121	chrX	54466853	54471731	4879	+	TSR2	ENSG00000158526
9013	chr16	84211453	84220676	9224	-	TAF1C	ENSG00000103168
90134	chr2	163227917	163695257	467341	-	KCNH7	ENSG00000184611
90135	chr14	105714879	105717430	2552	+	BTBD6	ENSG00000184887
90139	chr11	44785976	44953977	168002	+	TSPAN18	ENSG00000157570
9014	chr2	9983571	10074545	90975	+	TAF1B	ENSG00000115750
90141	chr14	90263469	90421089	157621	-	EFCAB11	ENSG00000140025
9015	chr1	222731244	222763275	32032	-	TAF1A	ENSG00000143498
9016	chrX	129473928	129507335	33408	+	SLC25A14	ENSG00000102078
90161	chrX	131760038	132095423	335386	-	HS6ST2	ENSG00000171004
90167	chrX	131211021	131262050	51030	-	FRMD7	ENSG00000165694
90187	chr20	39988606	39995498	6893	-	EMILIN3	ENSG00000183798
9019	chr1	167691187	167761156	69970	+	MPZL1	ENSG00000197965
90196	chr20	43990577	44005442	14866	+	SYS1	ENSG00000204070
90199	chr20	44179791	44207965	28175	-	WFDC8	ENSG00000158901
902	chr5	86687311	86708850	21540	-	CCNH	ENSG00000134480
9020	chr17	43340488	43394414	53927	-	MAP3K14	ENSG00000006062
9020	chr17	43340488	43394414	53927	-	MAP3K14	ENSG00000282637
90203	chr20	44462470	44471914	9445	+	SNX21	ENSG00000124104
90204	chr20	44509848	44513905	4058	+	ZSWIM1	ENSG00000168612
9021	chr17	76352859	76356158	3300	-	SOCS3	ENSG00000184557
9022	chr9	139889060	139891024	1965	-	CLIC3	ENSG00000169583
90226	chr3	48599151	48601201	2051	-	UCN2	ENSG00000145040
9023	chr10	90965694	90967071	1378	-	CH25H	ENSG00000138135
90231	chr1	11979645	11986485	6841	-	KIAA2013	ENSG00000116685
90233	chr19	58193337	58201169	7833	+	ZNF551	ENSG00000204519
9024	chr11	1411129	1483919	72791	+	BRSK2	ENSG00000291428
9024	chr11	1411129	1483919	72791	+	BRSK2	ENSG00000174672
90249	chr5	176237560	176307899	70340	+	UNC5A	ENSG00000113763
9025	chr6	37321748	37362514	40767	+	RNF8	ENSG00000112130
9026	chr12	123319295	123347507	28213	+	HIP1R	ENSG00000130787
90268	chr5	14664783	14699842	35060	+	OTULIN	ENSG00000154124
9027	chr2	73867850	73869537	1688	-	NAT8	ENSG00000291479
9027	chr2	73867850	73869537	1688	-	NAT8	ENSG00000144035
90271	chr10	102133333	102148116	14784	+	OLMALINC	ENSG00000235823
90273	chr19	42055886	42093197	37312	+	CEACAM21	ENSG00000278565
90273	chr19	42055886	42093197	37312	+	CEACAM21	ENSG00000007129
9028	chr16	725706	728267	2562	+	RHBDL1	ENSG00000103269
90288	chr3	129120164	129147494	27331	-	EFCAB12	ENSG00000172771
90293	chrX	117031776	117251303	219528	-	KLHL13	ENSG00000003096
9031	chr7	72854728	72936615	81888	-	BAZ1B	ENSG00000009954
90313	chr17	27895739	27900175	4437	+	TP53I13	ENSG00000167543
90316	chrX	89176940	89177882	943	+	TGIF2LX	ENSG00000153779
90317	chr19	52617653	52643191	25539	-	ZNF616	ENSG00000204611
9032	chr17	4675187	4686506	11320	+	TM4SF5	ENSG00000142484
90321	chr19	52772824	52795977	23154	+	ZNF766	ENSG00000196214
90324	chr19	41816094	41830788	14695	+	CCDC97	ENSG00000142039
90326	chr1	6684925	6695646	10722	+	THAP3	ENSG00000041988
9033	chr10	102047903	102090243	42341	-	PKD2L1	ENSG00000107593
90332	chr19	45715879	45737469	21591	-	EXOC3L2	ENSG00000283632
90333	chr19	53341785	53360902	19118	-	ZNF468	ENSG00000204604
90338	chr19	53569867	53606687	36821	-	ZNF160	ENSG00000170949
9034	chr3	46448721	46451014	2294	+	CCRL2	ENSG00000121797
90342	chr2	97308574	97370624	62051	+	FER1L5	ENSG00000249715
90353	chr19	51600863	51611647	10785	-	CTU1	ENSG00000142544
90355	chr5	102594442	102614361	19920	+	MACIR	ENSG00000181751
90362	chr8	58907113	59062277	155165	+	FAM110B	ENSG00000169122
9037	chr5	9035138	9546233	511096	-	SEMA5A	ENSG00000112902
90378	chr19	14199229	14201232	2004	-	SAMD1	ENSG00000288488
90378	chr19	14199229	14201232	2004	-	SAMD1	ENSG00000141858
90379	chr19	14063319	14072256	8938	+	DCAF15	ENSG00000288453
90379	chr19	14063319	14072256	8938	+	DCAF15	ENSG00000132017
9038	chr6	132909731	132910877	1147	-	TAAR5	ENSG00000135569
90381	chr15	90118818	90171253	52436	+	TICRR	ENSG00000140534
9039	chr3	69103881	69129524	25644	-	UBA3	ENSG00000144744
90390	chr8	118532965	118552501	19537	+	MED30	ENSG00000164758
904	chr12	49082241	49110781	28541	-	CCNT1	ENSG00000129315
9040	chr19	59067079	59070343	3265	-	UBE2M	ENSG00000130725
90407	chr3	185207389	185216845	9457	-	TMEM41A	ENSG00000163900
90410	chr17	26655351	26662515	7165	-	IFT20	ENSG00000109083
90411	chr2	47129009	47168994	39986	-	MCFD2	ENSG00000180398
90416	chr15	40823538	40857252	33715	-	CCDC32	ENSG00000128891
90417	chr15	40674922	40686489	11568	+	KNSTRN	ENSG00000128944
90423	chr2	46738986	46747096	8111	-	ATP6V1E2	ENSG00000250565
90427	chr15	40380091	40401085	20995	-	BMF	ENSG00000104081
9043	chr17	49039535	49198226	158692	-	SPAG9	ENSG00000008294
9044	chr10	93683736	93790080	106345	+	BTAF1	ENSG00000095564
90441	chr5	16451628	16465894	14267	-	ZNF622	ENSG00000173545
9045	chr3	40498783	40503863	5081	+	RPL14	ENSG00000188846
90459	chr8	8860314	8890849	30536	+	ERI1	ENSG00000292301
90459	chr8	8860314	8890849	30536	+	ERI1	ENSG00000104626
9046	chr8	21563902	21771205	207304	-	DOK2	ENSG00000147443
9047	chr1	156776035	156786640	10606	-	SH2D2A	ENSG00000027869
9048	chr1	44398992	44402912	3921	+	ARTN	ENSG00000117407
90480	chr19	13064970	13068068	3099	-	GADD45GIP1	ENSG00000179271
90485	chr19	57174020	57183123	9104	-	ZNF835	ENSG00000127903
